Dish Name,Region/Origin,Ingredients,Cultural Significance
2.0,100,3,1
1.0,4,1,1
1.0,1,1,1
1.0,100,1,1
1.0,100,3,1
3.0,6,1,1
1.0,100,2,1
1.0,100,2,1
2.0,7,1,1
1.0,100,1,1
1.0,100,1,1
1.0,100,1,1
1.0,100,1,1
1.0,100,1,1
1.0,6,1,1
3.0,100,1,1
1.0,100,1,1
1.0,100,1,1
2.0,3,2,1
1.0,100,3,1
1.0,100,2,1
2.0,100,2,1
3.0,100,1,1
1.0,100,1,1
1.0,100,1,1
4.0,1,1,1
1.0,1,1,1
1.0,100,1,1
1.0,1,1,1
1.0,100,1,1
1.0,100,1,1
1.0,100,1,1
1.0,100,1,1
1.0,100,1,1
1.0,100,1,1
1.0,100,4,1
1.0,100,3,1
2.0,100,2,1
1.0,100,1,1
1.0,100,1,1
4.0,100,5,1
2.0,1,1,1
1.0,25,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,2,1,1
1.0,1,1,1
1.0,149,1,1
1.0,1,1,1
1.0,149,1,1
1.0,149,1,1
5.0,149,3,1
1.0,131,3,1
1.0,149,2,1
1.0,149,1,1
1.0,1,2,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,2,1
1.0,149,2,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
2.0,149,1,1
6.0,1,1,1
4.0,1,2,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,1,1,1
1.0,149,1,1
1.0,1,1,1
1.0,39,1,1
1.0,1,1,1
1.0,149,3,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,6,1,1
3.0,149,2,1
1.0,131,1,1
1.0,149,1,1
1.0,2,2,1
1.0,149,3,1
1.0,149,5,1
1.0,149,1,1
1.0,1,1,1
1.0,149,1,1
1.0,39,2,1
1.0,131,1,1
5.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,2,1
1.0,131,1,1
1.0,131,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,2,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,1,1,1
1.0,149,1,1
1.0,149,1,1
2.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,3,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,2,1
1.0,1,1,1
1.0,149,1,1
1.0,149,1,1
2.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,3,1,1
1.0,149,1,1
4.0,149,1,1
1.0,149,1,1
1.0,2,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,39,1,1
2.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,2,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,131,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,39,1,1
1.0,149,1,1
1.0,149,1,1
1.0,3,1,1
1.0,149,1,1
1.0,151,1,1
1.0,149,1,1
1.0,25,1,1
1.0,149,1,1
1.0,39,1,1
1.0,149,13,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,25,13,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,2,1
1.0,149,4,1
2.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,1,1
1.0,149,13,1
2.0,131,5,1
1.0,149,1,1
1.0,149,1,1
1.0,25,1,1
1.0,3,13,1
1.0,149,1,1
1.0,25,2,1
1.0,39,13,1
2.0,149,13,1
2.0,131,1,1
1.0,131,3,1
1.0,131,1,1
1.0,39,1,1
2.0,131,1,1
1.0,149,1,1
1.0,131,1,1
1.0,25,1,1
1.0,39,4,1
1.0,131,2,1
2.0,131,5,1
1.0,25,4,1
2.0,131,4,1
1.0,131,4,1
1.0,25,2,1
2.0,131,5,1
1.0,131,1,1
1.0,131,1,1
2.0,149,7,1
1.0,131,5,1
1.0,25,13,1
1.0,131,3,1
1.0,39,7,1
1.0,149,2,1
1.0,39,1,1
2.0,131,5,1
1.0,39,1,1
2.0,131,1,1
1.0,149,2,1
1.0,131,7,1
1.0,131,2,1
2.0,131,5,1
1.0,131,3,1
1.0,25,13,1
2.0,131,2,1
2.0,131,5,1
2.0,131,7,1
1.0,25,2,1
1.0,25,5,1
1.0,39,5,1
2.0,131,7,1
1.0,131,1,1
2.0,149,7,1
1.0,39,5,1
1.0,131,5,1
1.0,39,1,1
1.0,149,1,1
1.0,131,2,1
1.0,149,13,1
1.0,131,5,1
1.0,39,1,1
1.0,131,1,1
1.0,131,13,1
2.0,25,13,1
1.0,131,5,1
1.0,149,1,1
1.0,25,2,1
1.0,131,1,1
2.0,25,13,1
1.0,39,1,1
1.0,149,1,1
1.0,131,1,1
2.0,131,3,1
1.0,39,3,1
1.0,131,13,1
1.0,131,1,1
1.0,25,1,1
1.0,39,1,1
1.0,131,3,1
1.0,131,7,1
1.0,131,5,1
1.0,149,5,1
1.0,131,1,1
1.0,131,1,1
1.0,131,1,1
1.0,131,1,1
1.0,149,1,1
1.0,39,1,1
1.0,131,1,1
1.0,131,1,1
1.0,131,1,1
1.0,39,1,1
1.0,131,1,1
1.0,25,1,1
1.0,131,1,1
2.0,149,1,1
1.0,39,1,1
2.0,131,1,1
1.0,25,1,1
1.0,131,1,1
1.0,131,1,1
1.0,39,2,1
1.0,149,1,1
1.0,131,2,1
1.0,131,1,1
1.0,39,1,1
1.0,131,1,1
1.0,131,1,1
1.0,131,3,1
1.0,25,2,1
2.0,131,1,1
1.0,39,1,1
1.0,131,1,1
2.0,131,1,1
1.0,39,1,1
1.0,131,1,1
1.0,131,1,1
1.0,131,1,1
1.0,131,1,1
1.0,131,1,1
1.0,131,1,1
3.0,131,1,1
1.0,39,1,1
1.0,25,1,1
1.0,131,2,1
1.0,131,1,1
1.0,131,1,2
1.0,131,3,1
2.0,131,2,2
1.0,39,1,1
3.0,131,1,1
1.0,131,2,1
2.0,131,3,1
1.0,39,1,1
1.0,131,1,1
1.0,131,2,1
1.0,131,1,1
1.0,25,1,1
2.0,39,2,1
1.0,131,3,1
3.0,131,2,1
1.0,39,1,1
1.0,131,1,1
2.0,131,1,1
1.0,131,2,1
1.0,131,1,1
1.0,131,2,1
1.0,131,3,1
1.0,131,3,1
1.0,39,2,1
1.0,131,1,1
1.0,131,1,1
2.0,131,2,2
1.0,39,1,1
1.0,131,1,1
1.0,131,3,1
1.0,131,2,1
1.0,131,3,1
3.0,131,3,2
1.0,25,1,1
1.0,39,1,1
1.0,131,3,1
1.0,131,1,1
1.0,131,2,1
1.0,131,1,1
1.0,131,1,1
1.0,39,1,1
1.0,131,1,1
1.0,131,1,1
1.0,25,1,1
1.0,39,1,1
1.0,131,1,1
1.0,131,1,1
1.0,131,1,1
2.0,131,1,1
1.0,39,1,1
3.0,131,3,1
1.0,131,1,1
1.0,131,1,1
2.0,131,3,1
2.0,39,1,1
1.0,131,2,1
3.0,131,1,1
1.0,25,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,3,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,1,1
2.0,500,1,1
1.0,500,2,1
4.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
5.0,500,1,1
1.0,500,1,1
4.0,500,1,1
5.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,1,1
2.0,500,1,1
4.0,500,1,1
2.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
4.0,500,1,1
2.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,8,2
1.0,500,2,1
2.0,500,8,2
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
6.0,500,2,1
1.0,500,1,1
1.0,500,1,1
4.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
12.0,500,1,1
6.0,500,11,1
1.0,500,1,1
3.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,3,1
1.0,500,1,1
2.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,8,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,3,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
6.0,500,4,1
1.0,500,1,1
6.0,500,3,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
11.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,1,1
1.0,500,1,1
1.0,500,1,1
12.0,500,22,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
3.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
4.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
4.0,500,3,1
1.0,500,3,1
1.0,500,1,1
2.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
2.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,2,1
1.0,500,2,1
4.0,500,1,1
3.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,6,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
3.0,500,3,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,11,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,3,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,22,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,3,1
1.0,500,1,1
1.0,500,1,1
1.0,500,3,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,4,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,3,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,2,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,3,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
2.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,2,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
1.0,500,1,1
7.0,382,1,1
1.0,382,1,1
1.0,382,1,1
5.0,382,1,1
2.0,382,1,1
3.0,382,1,1
2.0,382,1,1
5.0,382,1,1
4.0,382,2,1
1.0,382,5,1
1.0,382,1,1
1.0,382,18,1
1.0,382,7,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
2.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,3,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,18,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,3,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,3,1
1.0,382,25,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,3,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,3,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,5,1
1.0,382,3,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,5,1
1.0,382,2,1
1.0,382,2,1
1.0,382,5,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,11,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,3,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,5,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,5,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
2.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,4,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,4,1
2.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,4,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
7.0,382,1,1
5.0,382,1,1
2.0,382,1,1
1.0,382,1,1
4.0,382,1,1
2.0,382,2,1
1.0,382,1,1
1.0,382,2,1
1.0,382,1,1
1.0,382,1,1
1.0,382,28,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
5.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,1,1
1.0,382,28,1
1.0,380,1,1
2.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,18,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,2,1
2.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,5,1
1.0,380,1,1
1.0,380,1,1
1.0,380,2,1
1.0,380,1,1
1.0,380,1,1
1.0,380,2,1
1.0,380,1,1
1.0,380,1,1
7.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,2,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,3,1
1.0,380,3,1
1.0,380,2,1
5.0,380,1,1
1.0,380,3,1
1.0,380,4,1
1.0,380,1,1
1.0,380,1,1
1.0,380,2,1
1.0,380,1,1
2.0,380,2,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,2,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
2.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
2.0,380,6,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
3.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
5.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
2.0,380,3,1
9.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
2.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
2.0,380,1,1
1.0,380,1,1
1.0,380,5,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,2,1
1.0,380,1,1
1.0,380,1,1
2.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,2,1
2.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
2.0,380,2,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
6.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,1,1
1.0,380,2,1
1.0,380,1,1
1.0,380,1,1
